id,graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,total_modulos,modulos_iniciados,modulos_finalizados,certificados,categoria
173785292.0,,UFRJ,Advogado,Laminados,0.0,0.0,1.0,6.0,Google,,92.0,75.0,1.0,perfil1
587626329.0,,Universidade Metodista de Sao Paulo,Advogado,Eletroeletronicos,1.0,1.0,1.0,6.0,Outros,10.0,6.0,3.0,0.0,perfil6
,Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista,Oleo e Gas,,1.0,1.0,9.0,Facebook,88.0,57.0,54.0,0.0,perfil2
708473387.0,SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Engenheiro,,1.0,1.0,1.0,6.0,Google,,19.0,16.0,0.0,perfil3
176007386.0,Licenciatura,FGV-RJ,,Oleo e Gas,0.0,0.0,1.0,,Facebook,112.0,85.0,71.0,,perfil1
600488202.0,Especialização,INSPER INSTITUTO DE ENSINO E PESQUISA,Coordenador,Estado,,1.0,,6.0,Linkedin,,47.0,,3.0,perfil5
530645889.0,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista,Siderurgica,,1.0,1.0,9.0,,22.0,6.0,4.0,,perfil6
353443276.0,Tecnólogo,Unesp,,e-commerce,0.0,0.0,1.0,8.0,YouTube,10.0,10.0,9.0,0.0,perfil4
426979111.0,Tecnólogo,Escola Paulista de Direito,Advogado,e-commerce,0.0,0.0,1.0,7.0,Linkedin,55.0,24.0,17.0,0.0,perfil3
447503656.0,Licenciatura,UFRN,Advogado,Eletroeletronicos,1.0,1.0,1.0,9.0,Outros,334.0,135.0,94.0,0.0,perfil2
266643087.0,Especialização,UNICAMP,Advogado,Eletroeletronicos,0.0,0.0,,4.0,Saint Paul,233.0,97.0,91.0,0.0,perfil2
233936225.0,,,Assessor,Entretenimento,0.0,0.0,1.0,5.0,Outros,51.0,34.0,33.0,1.0,perfil1
951062831.0,Licenciatura,UNICAMP,Advogado,Montadora,0.0,,,7.0,,83.0,23.0,20.0,,perfil3
116537694.0,Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Advogado,Siderurgica,0.0,0.0,1.0,6.0,Minha empresa - benefício LITpass,91.0,21.0,14.0,0.0,perfil4
501769892.0,Licenciatura,UEPB,SEM EXPERIÊNCIA,Eletroeletronicos,0.0,,1.0,10.0,Minha empresa - benefício LITpass,31.0,8.0,7.0,0.0,perfil5
620638183.0,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,e-commerce,0.0,0.0,1.0,10.0,Linkedin,40.0,3.0,2.0,,perfil6
,Especialização,FACULDADE ANHANGUERA,Analista,e-commerce,1.0,,1.0,4.0,Linkedin,18.0,11.0,6.0,0.0,perfil5
213061582.0,Tecnólogo,UFRJ,Gerente,Eletroeletronicos,0.0,0.0,1.0,5.0,Saint Paul,,70.0,70.0,0.0,perfil2
854882452.0,SEM FORMAÇÃO,UFRN,Supervisor,,0.0,0.0,1.0,3.0,Linkedin,28.0,7.0,5.0,0.0,perfil5
650388232.0,Licenciatura,Unesp,Engenheiro,Borracha,0.0,0.0,1.0,4.0,Facebook,37.0,16.0,9.0,0.0,perfil4
481451614.0,Tecnólogo,UFF,Analista Senior,Eletrodomesticos,0.0,0.0,1.0,6.0,Mídia (revista/jornal/web),56.0,56.0,56.0,2.0,perfil1
428915160.0,MBA,UFPE,Advogado,Eletroeletronicos,0.0,0.0,1.0,7.0,Minha empresa - benefício LITpass,27.0,,2.0,0.0,perfil6
778439972.0,Licenciatura,USP,Gerente,e-commerce,1.0,1.0,1.0,3.0,Outros,137.0,59.0,51.0,0.0,perfil6
,Bacharelado,UFRN,Engenheiro,Oleo e Gas,1.0,1.0,1.0,5.0,Saint Paul,79.0,79.0,78.0,3.0,perfil2
491490247.0,Especialização,,Supervisor,e-commerce,0.0,0.0,1.0,3.0,Saint Paul,,20.0,14.0,0.0,perfil4
806222321.0,SEM FORMAÇÃO,UFRJ,Analista,Eletrodomesticos,0.0,0.0,,7.0,Instagram,,34.0,29.0,1.0,perfil1
286333976.0,Especialização,UNIVERSIDADE NOVE DE JULHO,Diretor,servicos,,1.0,,10.0,Outros,100.0,71.0,,3.0,perfil1
513533618.0,Tecnólogo,FATEC,Assessor,Eletrodomesticos,0.0,0.0,,10.0,YouTube,,39.0,39.0,0.0,perfil2
747513658.0,Especialização,FGV-RJ,Gerente,Montadora,1.0,1.0,1.0,5.0,YouTube,33.0,,1.0,0.0,perfil6
,Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Analista,servicos,0.0,0.0,1.0,9.0,Linkedin,27.0,16.0,15.0,0.0,perfil3
598218421.0,,UNIVERSIDADE NOVE DE JULHO,Assessor,Eletrodomesticos,,,,5.0,Instagram,,11.0,9.0,,perfil4
,Tecnólogo,UNIP,Diretor,Montadora,1.0,1.0,1.0,7.0,Instagram,85.0,,16.0,0.0,perfil3
558658179.0,Licenciatura,UFRJ,Supervisor,servicos,,0.0,1.0,,Instagram,18.0,5.0,3.0,0.0,perfil6
591012205.0,SEM FORMAÇÃO,USP,Analista,Borracha,1.0,1.0,,2.0,Outros,10.0,3.0,1.0,0.0,perfil6
746940676.0,Tecnólogo,UFPE,Supervisor,Borracha,1.0,1.0,1.0,5.0,Instagram,40.0,,24.0,0.0,perfil2
376583684.0,Bacharelado,UFRJ,SEM EXPERIÊNCIA,Borracha,0.0,0.0,1.0,4.0,,91.0,14.0,8.0,0.0,perfil5
871014566.0,Bacharelado,Universidade Metodista de Sao Paulo,Analista Senior,e-commerce,1.0,1.0,1.0,3.0,,41.0,29.0,29.0,0.0,perfil2
220859912.0,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Engenheiro,,0.0,0.0,1.0,6.0,Minha empresa - benefício LITpass,29.0,,1.0,0.0,perfil6
569936333.0,Especialização,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,,Entretenimento,1.0,1.0,1.0,4.0,,,20.0,20.0,,perfil1
895866436.0,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Coordenador,e-commerce,1.0,1.0,1.0,4.0,YouTube,21.0,14.0,11.0,2.0,perfil1
,SEM FORMAÇÃO,Escola Paulista de Direito,Engenheiro,Estado,0.0,0.0,1.0,2.0,Linkedin,18.0,3.0,1.0,0.0,perfil6
,Licenciatura,FGV-RJ,Analista Senior,Siderurgica,1.0,1.0,1.0,2.0,Outros,27.0,11.0,6.0,0.0,perfil5
168750673.0,SEM FORMAÇÃO,UEPB,Gerente,Estado,1.0,1.0,1.0,6.0,Saint Paul,331.0,168.0,,4.0,perfil1
743019501.0,Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,Advogado,servicos,0.0,0.0,1.0,3.0,Saint Paul,285.0,143.0,122.0,0.0,perfil2
,Especialização,UFPE,Engenheiro,Estado,0.0,0.0,1.0,5.0,Saint Paul,27.0,3.0,2.0,0.0,perfil6
,,FGV-RJ,Advogado,Oleo e Gas,1.0,1.0,1.0,10.0,Saint Paul,,8.0,4.0,0.0,perfil6
728305524.0,SEM FORMAÇÃO,Escola Paulista de Direito,,servicos,0.0,0.0,1.0,3.0,Outros,10.0,4.0,,,perfil6
919848409.0,Especialização,UFPE,Gerente,Entretenimento,,0.0,1.0,7.0,Minha empresa - benefício LITpass,95.0,38.0,25.0,0.0,perfil2
774278372.0,Especialização,UEPB,Advogado,Siderurgica,1.0,1.0,1.0,,Outros,,41.0,40.0,0.0,perfil2
931140655.0,MBA,,Analista,Laminados,1.0,1.0,1.0,3.0,Facebook,66.0,6.0,3.0,0.0,perfil6
907194093.0,Tecnólogo,UFPE,Analista,servicos,1.0,1.0,1.0,8.0,Linkedin,33.0,8.0,6.0,0.0,perfil5
439249748.0,SEM FORMAÇÃO,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Sócio/Dono/Proprietário,Montadora,1.0,1.0,,9.0,Outros,,23.0,,,perfil4
441054528.0,MBA,USP,Engenheiro,Oleo e Gas,0.0,0.0,1.0,10.0,Minha empresa - benefício LITpass,22.0,7.0,6.0,0.0,perfil5
933696625.0,Tecnólogo,INSPER INSTITUTO DE ENSINO E PESQUISA,Outros,servicos,,1.0,1.0,6.0,Linkedin,54.0,25.0,21.0,,perfil2
646975112.0,,UNIVERSIDADE PRESBITERIANA MACKENZIE,Gerente,servicos,1.0,1.0,1.0,7.0,Google,40.0,8.0,5.0,0.0,perfil4
854646417.0,Licenciatura,UNIVERSIDADE NOVE DE JULHO,Assessor,Borracha,0.0,0.0,1.0,6.0,Outros,63.0,6.0,6.0,,perfil5
480290419.0,SEM FORMAÇÃO,FATEC,Diretor,,0.0,0.0,1.0,9.0,YouTube,51.0,30.0,23.0,,perfil2
824749944.0,Bacharelado,FATEC,Advogado,Eletrodomesticos,0.0,0.0,1.0,7.0,Outros,10.0,5.0,5.0,0.0,perfil5
306937614.0,Licenciatura,FACULDADE ANHANGUERA,Analista Senior,,1.0,1.0,1.0,5.0,YouTube,21.0,16.0,11.0,0.0,perfil4
503279191.0,SEM FORMAÇÃO,UFPE,Sócio/Dono/Proprietário,e-commerce,1.0,1.0,1.0,10.0,Linkedin,33.0,4.0,2.0,0.0,perfil6
902245420.0,Tecnólogo,UNIP,,Siderurgica,0.0,0.0,1.0,7.0,Outros,30.0,7.0,3.0,0.0,perfil1
993989964.0,Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,Analista,Oleo e Gas,0.0,0.0,,,Outros,10.0,5.0,3.0,,perfil6
242359828.0,SEM FORMAÇÃO,UFPE,Supervisor,Eletrodomesticos,,,1.0,5.0,Google,35.0,6.0,5.0,0.0,perfil5
,,UNIVERSIDADE NOVE DE JULHO,,Eletrodomesticos,0.0,0.0,1.0,6.0,Outros,29.0,5.0,2.0,0.0,perfil2
849135338.0,Licenciatura,UFPE,Assessor,Entretenimento,0.0,0.0,1.0,9.0,YouTube,22.0,10.0,6.0,0.0,perfil5
476296387.0,Bacharelado,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,,1.0,1.0,1.0,4.0,Linkedin,18.0,5.0,2.0,0.0,perfil6
250931613.0,,,Sócio/Dono/Proprietário,Montadora,,1.0,1.0,3.0,Linkedin,28.0,28.0,28.0,1.0,perfil1
989489313.0,Especialização,UNIP,Outros,Siderurgica,,1.0,1.0,4.0,Instagram,,13.0,9.0,0.0,perfil4
133508854.0,Licenciatura,,Coordenador,Siderurgica,0.0,0.0,1.0,4.0,Facebook,,,7.0,0.0,perfil5
487150730.0,SEM FORMAÇÃO,USP,Diretor,Estado,0.0,0.0,1.0,2.0,Mídia (revista/jornal/web),107.0,106.0,106.0,,perfil1
795432209.0,Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Outros,,1.0,1.0,1.0,,,145.0,109.0,76.0,1.0,perfil1
750506566.0,,Universidade Metodista de Sao Paulo,SEM EXPERIÊNCIA,Entretenimento,0.0,,1.0,10.0,,38.0,22.0,21.0,0.0,perfil2
604329694.0,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista,Montadora,1.0,,1.0,8.0,Linkedin,54.0,6.0,,0.0,perfil6
924563455.0,SEM FORMAÇÃO,USP,Advogado,Siderurgica,0.0,,1.0,,Facebook,33.0,6.0,3.0,0.0,perfil6
735216452.0,,UNIP,,Montadora,0.0,,1.0,5.0,Google,21.0,11.0,7.0,0.0,perfil5
662528647.0,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,,servicos,0.0,0.0,1.0,9.0,Linkedin,97.0,13.0,13.0,0.0,perfil4
650443254.0,Bacharelado,UNIVERSIDADE NOVE DE JULHO,SEM EXPERIÊNCIA,,,0.0,1.0,5.0,Facebook,66.0,36.0,29.0,,perfil2
770799826.0,SEM FORMAÇÃO,UNICAMP,SEM EXPERIÊNCIA,,1.0,1.0,1.0,8.0,YouTube,58.0,11.0,2.0,0.0,perfil6
776699514.0,Especialização,UNICAMP,Diretor,Eletrodomesticos,,0.0,1.0,6.0,Saint Paul,69.0,52.0,50.0,,perfil2
218401107.0,Tecnólogo,,Advogado,Entretenimento,1.0,1.0,1.0,3.0,Facebook,29.0,11.0,6.0,0.0,perfil5
723570668.0,Tecnólogo,UFF,Advogado,Eletroeletronicos,1.0,1.0,1.0,6.0,YouTube,30.0,7.0,4.0,0.0,perfil6
350846329.0,Bacharelado,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista Senior,,1.0,1.0,1.0,10.0,Minha empresa - benefício LITpass,146.0,99.0,,4.0,perfil1
355070099.0,SEM FORMAÇÃO,Escola Paulista de Direito,Coordenador,Laminados,1.0,1.0,1.0,10.0,Google,54.0,43.0,41.0,0.0,perfil2
,Tecnólogo,UFPE,Outros,,1.0,1.0,1.0,5.0,YouTube,29.0,23.0,22.0,0.0,perfil2
728759374.0,Licenciatura,FACULDADE ANHANGUERA,Supervisor,Oleo e Gas,1.0,1.0,1.0,10.0,Google,65.0,34.0,31.0,,perfil2
687770249.0,MBA,,Gerente,Montadora,0.0,0.0,1.0,3.0,Facebook,198.0,57.0,49.0,,perfil2
329007483.0,Licenciatura,UFSCar,Assessor,e-commerce,0.0,0.0,1.0,10.0,Saint Paul,10.0,9.0,8.0,1.0,perfil1
569002658.0,Especialização,,Sócio/Dono/Proprietário,Entretenimento,0.0,0.0,1.0,,Outros,158.0,44.0,34.0,0.0,perfil2
617319222.0,SEM FORMAÇÃO,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Advogado,Montadora,,1.0,1.0,7.0,,27.0,,20.0,0.0,perfil3
143130185.0,Licenciatura,Unesp,,,1.0,1.0,1.0,7.0,Linkedin,30.0,11.0,8.0,0.0,perfil4
923977416.0,SEM FORMAÇÃO,Unesp,,Montadora,,1.0,1.0,,Outros,10.0,3.0,2.0,0.0,perfil6
839461591.0,SEM FORMAÇÃO,FATEC,Gerente,Eletrodomesticos,1.0,1.0,1.0,5.0,,10.0,6.0,3.0,,perfil6
393230981.0,Especialização,UNIVERSIDADE NOVE DE JULHO,Analista Senior,e-commerce,1.0,1.0,1.0,2.0,YouTube,10.0,6.0,4.0,0.0,perfil6
255795144.0,SEM FORMAÇÃO,UNIP,Analista Senior,Eletrodomesticos,0.0,0.0,1.0,,Mídia (revista/jornal/web),150.0,116.0,84.0,2.0,perfil1
,MBA,UFF,Outros,e-commerce,,1.0,1.0,,Saint Paul,,5.0,2.0,0.0,perfil6
721210098.0,MBA,Unesp,Outros,,0.0,0.0,1.0,5.0,Facebook,10.0,3.0,1.0,0.0,perfil6
,MBA,FATEC,Assessor,Eletroeletronicos,1.0,1.0,1.0,,Saint Paul,37.0,3.0,1.0,0.0,perfil6
536092728.0,Bacharelado,UEPB,Analista Senior,Borracha,1.0,1.0,1.0,8.0,Saint Paul,,69.0,65.0,0.0,perfil2
514670239.0,MBA,Escola Paulista de Direito,Advogado,Siderurgica,1.0,1.0,1.0,3.0,YouTube,63.0,17.0,11.0,0.0,perfil4
890141380.0,Especialização,UFF,Advogado,Estado,1.0,1.0,1.0,9.0,Facebook,10.0,4.0,2.0,0.0,perfil6
355672968.0,Licenciatura,UFRN,Diretor,Entretenimento,0.0,0.0,1.0,9.0,Mídia (revista/jornal/web),100.0,99.0,99.0,3.0,perfil1
,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Advogado,Entretenimento,0.0,0.0,1.0,2.0,Linkedin,,3.0,,0.0,perfil6
141633043.0,Especialização,Escola Paulista de Direito,Gerente,Oleo e Gas,1.0,1.0,1.0,2.0,Saint Paul,,4.0,2.0,0.0,perfil6
372904938.0,,Unesp,Outros,Entretenimento,1.0,1.0,1.0,3.0,Minha empresa - benefício LITpass,43.0,7.0,3.0,,perfil4
652550485.0,Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,Sócio/Dono/Proprietário,Laminados,1.0,1.0,1.0,4.0,Facebook,22.0,3.0,1.0,0.0,perfil6
162909854.0,Licenciatura,Escola Paulista de Direito,Diretor,,1.0,1.0,1.0,,Mídia (revista/jornal/web),123.0,53.0,41.0,0.0,perfil2
274336014.0,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Coordenador,,1.0,1.0,,9.0,Outros,27.0,,1.0,0.0,perfil3
976691001.0,MBA,UFRJ,SEM EXPERIÊNCIA,Entretenimento,,0.0,1.0,9.0,Outros,30.0,2.0,1.0,0.0,perfil6
842087359.0,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Supervisor,Siderurgica,1.0,1.0,1.0,4.0,,37.0,6.0,2.0,0.0,perfil6
620447190.0,SEM FORMAÇÃO,FGV-RJ,Outros,Eletroeletronicos,0.0,0.0,1.0,7.0,Outros,52.0,18.0,11.0,0.0,perfil4
,Tecnólogo,UFPE,Assessor,Siderurgica,1.0,1.0,1.0,10.0,YouTube,29.0,7.0,3.0,0.0,perfil6
489926291.0,Licenciatura,FACULDADE ANHANGUERA,Engenheiro,Laminados,1.0,1.0,1.0,10.0,Outros,30.0,3.0,1.0,0.0,perfil6
156922913.0,Licenciatura,,Outros,Estado,1.0,1.0,,,Mídia (revista/jornal/web),29.0,3.0,2.0,0.0,perfil6
362293481.0,,INSPER INSTITUTO DE ENSINO E PESQUISA,Diretor,Eletroeletronicos,0.0,0.0,1.0,,Minha empresa - benefício LITpass,30.0,3.0,1.0,0.0,perfil6
,Tecnólogo,FATEC,Supervisor,servicos,1.0,1.0,1.0,3.0,Saint Paul,27.0,9.0,6.0,0.0,perfil5
,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista Senior,Oleo e Gas,1.0,1.0,1.0,4.0,YouTube,64.0,,31.0,,perfil1
786241161.0,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Gerente,,1.0,1.0,1.0,4.0,Saint Paul,215.0,101.0,94.0,3.0,perfil1
974804898.0,MBA,Escola Paulista de Direito,Sócio/Dono/Proprietário,Siderurgica,0.0,0.0,1.0,4.0,Linkedin,27.0,27.0,27.0,0.0,perfil2
267525023.0,,,,e-commerce,,1.0,1.0,9.0,Minha empresa - benefício LITpass,63.0,11.0,6.0,0.0,perfil5
100341546.0,Especialização,USP,Engenheiro,Borracha,1.0,,1.0,3.0,Linkedin,33.0,,,0.0,perfil6
370900555.0,Especialização,Universidade Metodista de Sao Paulo,,,1.0,1.0,,5.0,Outros,27.0,9.0,4.0,0.0,perfil6
797662852.0,MBA,UFSCar,Sócio/Dono/Proprietário,Montadora,1.0,1.0,1.0,10.0,YouTube,31.0,11.0,10.0,,perfil6
208960400.0,MBA,FGV-RJ,Diretor,Laminados,1.0,1.0,1.0,2.0,YouTube,38.0,,1.0,0.0,perfil6
879123567.0,Licenciatura,,SEM EXPERIÊNCIA,Siderurgica,0.0,0.0,1.0,8.0,,100.0,99.0,99.0,3.0,perfil1
936490916.0,,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Advogado,e-commerce,0.0,0.0,1.0,10.0,YouTube,,5.0,1.0,0.0,perfil6
742818446.0,Especialização,UFRJ,,,,1.0,1.0,,Facebook,27.0,27.0,26.0,0.0,perfil2
854707813.0,,,Advogado,,1.0,1.0,1.0,8.0,YouTube,221.0,34.0,21.0,0.0,perfil1
238501914.0,MBA,FGV-RJ,Assessor,Eletrodomesticos,0.0,0.0,1.0,3.0,Outros,127.0,107.0,106.0,3.0,perfil1
211233561.0,Especialização,UFSCar,Diretor,Montadora,0.0,0.0,1.0,10.0,Google,21.0,21.0,21.0,0.0,perfil2
326952146.0,SEM FORMAÇÃO,Escola Paulista de Direito,Sócio/Dono/Proprietário,Oleo e Gas,1.0,1.0,1.0,10.0,Instagram,,99.0,,3.0,perfil1
278741790.0,,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Coordenador,e-commerce,1.0,1.0,1.0,4.0,Google,29.0,17.0,14.0,1.0,perfil6
871693964.0,Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,Coordenador,Oleo e Gas,0.0,0.0,1.0,4.0,Google,186.0,76.0,60.0,0.0,perfil2
269288347.0,,Universidade Metodista de Sao Paulo,Assessor,Entretenimento,,1.0,,3.0,Outros,92.0,39.0,35.0,0.0,perfil2
104184046.0,Especialização,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Advogado,e-commerce,1.0,1.0,1.0,3.0,Outros,29.0,3.0,1.0,0.0,perfil6
648023069.0,Especialização,,,Laminados,,1.0,1.0,9.0,YouTube,28.0,,,0.0,perfil5
837067056.0,Especialização,Universidade Metodista de Sao Paulo,Supervisor,Eletroeletronicos,0.0,0.0,1.0,,Google,40.0,29.0,26.0,0.0,perfil2
795854433.0,SEM FORMAÇÃO,UFRJ,Supervisor,servicos,0.0,0.0,1.0,2.0,Instagram,41.0,8.0,4.0,0.0,perfil6
598924462.0,Licenciatura,FGV-RJ,Diretor,Oleo e Gas,,,1.0,3.0,,106.0,,5.0,,perfil2
388709573.0,Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,Advogado,Entretenimento,1.0,1.0,1.0,8.0,Google,29.0,,3.0,0.0,perfil6
815574930.0,SEM FORMAÇÃO,FATEC,SEM EXPERIÊNCIA,Montadora,0.0,0.0,1.0,,Saint Paul,27.0,17.0,17.0,0.0,perfil3
424506286.0,SEM FORMAÇÃO,Escola Paulista de Direito,Engenheiro,,0.0,0.0,1.0,5.0,,,4.0,1.0,0.0,perfil6
565878766.0,Bacharelado,UFF,Analista,,0.0,,1.0,6.0,Mídia (revista/jornal/web),,28.0,19.0,,perfil3
878915230.0,Especialização,FACULDADE ANHANGUERA,Outros,Siderurgica,0.0,0.0,1.0,10.0,Google,54.0,40.0,,0.0,perfil2
494305496.0,Licenciatura,UFPE,Advogado,Eletroeletronicos,1.0,1.0,,10.0,Linkedin,27.0,23.0,21.0,,perfil2
970088118.0,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Sócio/Dono/Proprietário,Estado,,,1.0,6.0,Outros,484.0,,259.0,7.0,perfil1
215905292.0,MBA,FACULDADE ANHANGUERA,Advogado,,1.0,1.0,1.0,4.0,Linkedin,110.0,38.0,13.0,0.0,perfil4
,SEM FORMAÇÃO,FATEC,Analista Senior,e-commerce,1.0,1.0,1.0,6.0,Saint Paul,56.0,4.0,2.0,0.0,perfil6
233543922.0,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Analista,e-commerce,0.0,0.0,1.0,6.0,Facebook,62.0,6.0,2.0,,perfil6
457867398.0,Especialização,UEPB,Engenheiro,Laminados,0.0,0.0,1.0,7.0,Outros,190.0,96.0,74.0,1.0,perfil1
137636908.0,Especialização,,Assessor,Borracha,1.0,1.0,,2.0,Outros,102.0,75.0,63.0,0.0,perfil2
389896705.0,Tecnólogo,,Assessor,Estado,1.0,1.0,1.0,3.0,Minha empresa - benefício LITpass,33.0,6.0,4.0,0.0,perfil6
528213191.0,MBA,INSPER INSTITUTO DE ENSINO E PESQUISA,Engenheiro,Laminados,0.0,0.0,1.0,,Linkedin,50.0,37.0,32.0,,perfil2
724556202.0,Bacharelado,USP,Gerente,Entretenimento,1.0,1.0,1.0,3.0,,,101.0,100.0,,perfil2
101492470.0,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Gerente,,1.0,1.0,1.0,10.0,YouTube,40.0,40.0,40.0,0.0,perfil1
,Tecnólogo,Escola Paulista de Direito,Diretor,Laminados,1.0,1.0,1.0,9.0,,,32.0,22.0,0.0,perfil2
530621985.0,Bacharelado,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,e-commerce,1.0,,1.0,5.0,Outros,97.0,35.0,24.0,0.0,perfil2
,SEM FORMAÇÃO,,Outros,,0.0,0.0,1.0,2.0,Minha empresa - benefício LITpass,250.0,186.0,176.0,0.0,perfil2
919093678.0,Tecnólogo,UNIP,Sócio/Dono/Proprietário,Montadora,,1.0,1.0,5.0,Saint Paul,23.0,5.0,2.0,0.0,perfil6
226712399.0,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,,servicos,1.0,,1.0,4.0,Mídia (revista/jornal/web),29.0,6.0,3.0,,perfil6
174654583.0,MBA,UFPE,Outros,Eletroeletronicos,0.0,0.0,1.0,8.0,,226.0,113.0,109.0,1.0,perfil1
762287699.0,Bacharelado,UFRJ,Assessor,,0.0,0.0,1.0,10.0,Instagram,,47.0,38.0,0.0,perfil2
604625150.0,Licenciatura,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,Siderurgica,1.0,,1.0,10.0,Google,30.0,4.0,1.0,0.0,perfil5
163410745.0,Tecnólogo,FACULDADE ANHANGUERA,,Montadora,0.0,0.0,1.0,5.0,Linkedin,68.0,17.0,14.0,0.0,perfil4
147820231.0,MBA,,Outros,Siderurgica,1.0,1.0,1.0,6.0,Mídia (revista/jornal/web),,149.0,149.0,,perfil1
847867328.0,,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,,Entretenimento,0.0,,1.0,9.0,Outros,31.0,14.0,12.0,,perfil4
963783888.0,Bacharelado,UFRJ,,servicos,0.0,0.0,1.0,7.0,Facebook,222.0,,82.0,0.0,perfil1
763645433.0,SEM FORMAÇÃO,FGV-RJ,Assessor,Siderurgica,,0.0,1.0,6.0,Outros,91.0,62.0,60.0,1.0,perfil1
,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,Assessor,Borracha,,1.0,,5.0,Facebook,41.0,14.0,12.0,0.0,perfil4
382422702.0,,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Supervisor,,1.0,1.0,1.0,8.0,Mídia (revista/jornal/web),54.0,48.0,46.0,0.0,perfil5
926816666.0,MBA,UNIP,Assessor,Siderurgica,1.0,1.0,1.0,3.0,Google,433.0,135.0,103.0,0.0,perfil1
216013850.0,Tecnólogo,,,Entretenimento,0.0,0.0,1.0,10.0,Google,33.0,4.0,1.0,0.0,perfil6
716327691.0,,Unesp,Sócio/Dono/Proprietário,servicos,,0.0,1.0,6.0,Facebook,27.0,9.0,6.0,0.0,perfil6
906826965.0,MBA,,Supervisor,Entretenimento,1.0,,1.0,6.0,Google,,9.0,5.0,0.0,perfil5
989665546.0,Tecnólogo,Unesp,Sócio/Dono/Proprietário,Laminados,0.0,,1.0,2.0,Google,50.0,48.0,,1.0,perfil4
583425598.0,SEM FORMAÇÃO,USP,Analista,e-commerce,1.0,1.0,1.0,7.0,Outros,33.0,4.0,2.0,0.0,perfil6
324065309.0,Tecnólogo,UFPE,,Laminados,1.0,1.0,,4.0,YouTube,29.0,17.0,,0.0,perfil5
199652977.0,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Assessor,Estado,1.0,1.0,1.0,3.0,YouTube,141.0,67.0,,0.0,perfil1
278859219.0,MBA,,Analista Senior,Estado,1.0,1.0,1.0,9.0,,144.0,98.0,,0.0,perfil2
511736898.0,Especialização,UNICAMP,SEM EXPERIÊNCIA,Borracha,,0.0,1.0,6.0,Minha empresa - benefício LITpass,30.0,8.0,7.0,,perfil6
922413330.0,Bacharelado,USP,Gerente,,0.0,0.0,1.0,2.0,Mídia (revista/jornal/web),30.0,30.0,,0.0,perfil2
515302420.0,Tecnólogo,Unesp,Engenheiro,Oleo e Gas,1.0,,,10.0,Outros,178.0,136.0,127.0,0.0,perfil2
611526865.0,Especialização,Universidade Metodista de Sao Paulo,Coordenador,,1.0,,,10.0,Instagram,54.0,24.0,14.0,0.0,perfil4
,,UFSCar,Analista,,1.0,1.0,1.0,9.0,,71.0,22.0,19.0,0.0,perfil3
